,Seller,Product,FeedBack_Rating,Courier_Rating,Product_Rating,Packaging_Rating,ALL_OVER
4620,Glace,Crete Polyester 77 cms Black Softsided Check-in Luggage (49W (0) 09 003),4.142857142857143,4.5,3.742857142857143,3.942857142857143,3.819916220430043
4621,Glace,Footloose Rubik Polyester 580 mm Purple Softsided Cabin Luggage (STRUW58EPPL),2.652173913043478,4.0018115942028984,3.6434782608695655,3.1478260869565218,2.7746862974287483
4622,Glace,Jamaica Polyester 69 cms Wine Red Softsided Suitcase (27O (0) 70 002),3.076923076923077,4.213095238095238,3.9416666666666664,3.5092948717948715,3.2468359734231322
4623,Glace,Milford Polycarbonate 55 cms Turquoise Hardsided Carry-On (MILFO55ETRQ),3.5,4.4314285714285715,3.8200000000000003,3.66,3.4984276696612056
4624,Glace,Polycarbonate 55 cms Midnight Blue Carry-On (38W (0) 11 001),1.75,3.9185897435897434,3.7416666666666667,2.745833333333334,2.324001011775808
4625,Glace,Polycarbonate 68 cms Midnight Blue Hardsided Suitcase (38W (0) 11 002),2.4285714285714284,4.322857142857143,4.0600000000000005,3.244285714285714,3.024320374534011
4626,Glace,Polycarbonate 79 cms Midnight Blue Hardsided Suitcase (38W (0) 11 003),3.444444444444444,4.4567251461988295,3.8777777777777778,3.6611111111111114,3.5117706658660883
4627,Glace,Thorium Stubble 55 Cms Polycarbonate Blue Cabin 4 wheels Hard Suitcase,3.375,4.4540869565217385,3.8521739130434782,3.613586956521739,3.461166369429937
4628,Global Healthfit Retail,MYSHAKE 16009 Protein Shaker Bottle - 450ML (Black),2.769230769230769,4.1923076923076925,3.8923076923076922,3.3307692307692305,3.052557562455353
4629,Global IT Retail,iBall Musi Cube BT20 Portable Bluetooth Speaker with FM (Brown),2.6666666666666665,4.333333333333333,4.0,4.333333333333333,3.5100173523508573
4630,Global Medical Shop,"Generic Weighing Scale Digital Heavy Duty Hand Gripped Portable for Various Use, Generic Color, 50 kg",3.45,4.3875,3.7175000000000002,4.1775,3.6300916630721063
4631,Global Medical Shop,MCP 2m/200CM Roll Ruler Wall Mounted Growth Stature Meter Height Tall Measure Measuring Tape (not feet/inches),2.6,4.006666666666667,3.5399999999999996,3.0700000000000003,2.6950171684743767
4632,Global Medical Shop,"MCP Digital LCD Pocket Pen type pH Meter for water purity testing and Pool, Aquarium measurement",2.2,3.54,2.8999999999999995,3.54,2.3258198717763197
4633,Global Medical Shop,"[Sponsored]Weiheng Shop4All ABS Portable Handheld Electronic Digital LCD Luggage Weighing Scales (Black,50Kg)",2.8,4.2,4.0,4.2,3.441042394919452
4634,Global Shopping Bag,Funko Harry Potter Quidditch Harry Pop Vinyl Toy Figure,2.8000000000000003,4.141666666666667,3.9499999999999997,3.375,3.076354487587203
4635,Global Shopping Bag,"Omron MC 720 Non Contact Digital Infrared Forehead Thermometer With 1 Second Quick Measurement, 3 in 1 Measurement Mode, Auto On/Off & Backlight",3.2,4.444444444444445,3.6666666666666674,4.0888888888888895,3.52374846563588
4636,Glossy Store,XElectron Security Pad Lock with Smart Alarm Motion Sensor,2.4318181818181817,3.6681818181818184,3.3181818181818183,3.3295454545454546,2.5160346562152016
4637,Glow worlds,eErlik Latest Universal Adapter Worldwide Travel Adapter with Built in Dual USB Charger Ports (1 Year warrenty),1.6,4.680000000000001,4.6000000000000005,4.680000000000001,3.659727760294758
4638,Go4Shoping,[Sponsored]Logitech 502 Hero Gaming Mouse (Black),2.8333333333333335,4.6000000000000005,4.200000000000001,4.6000000000000005,3.8542136580155884
4639,GoTo Style Mart,31 Ltrs Blue Casual Backpack (11653-Blue),3.6041666666666665,4.479166666666667,3.8020833333333335,3.7031250000000004,3.564064981440977
4640,GoTo Style Mart,35 Ltrs Typo_Blk Casual Backpack (11619-Typo_Blk),2.1666666666666665,4.2,4.2,3.183333333333333,2.9084206996321154
4641,GoTo Style Mart,42 Ltrs Black Laptop Backpack (TECK4BLK),2.6,4.303333333333334,3.9200000000000004,3.2600000000000002,3.0297095088475428
4642,GoTo Style Mart,Bingo Extra School Backpack,4.0,4.65952380952381,4.116666666666666,4.058333333333334,4.016133281388674
