web-scraper-order,web-scraper-start-url,MultiLink,MultiLink-href,Product,Product-href,Pagination,Pagination-href,Brand,ProductRating,Category,Sellers,Sellers-href,SellerName,SellerName-href,Price,FeedBack
"1551198925-4550","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Ballerinas","https://www.amazon.in/Ballet-Flats/b/ref=sd_allcat_sbc_wfashion_ballerina?ie=UTF8&node=1983627031","Women's Synthetic Bellies","https://www.amazon.in/Thari-Choice-Womens-Synthetic-Bellies/dp/B074Y5G2WJ/ref=lp_1983627031_1_30?s=shoes&ie=UTF8&qid=1551197081&sr=1-30","","","null","3.3 out of 5 stars","Ballet Flats","null","","","","",""
"1551204042-16778","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Top Brands","https://www.amazon.in/s/ref=sd_allcat_sbc_wfashion_topbrands?_encoding=UTF8&bbn=1953602031&lo=apparel&rh=i%3Aapparel%2Cn%3A1571271031%2Cn%3A%211571272031%2Cn%3A1953602031%2Ck%3A-sunglass%20-eye%2Cp_98%3A10440597031%2Cp_n_feature_nineteen_browse-bin%3A11301357031","Women's Cotton Crop Top","https://www.amazon.in/Jockey-1351_Black_M-Womens-Bra/dp/B010FMCEGU/ref=sr_1_57?s=apparel&rps=1&ie=UTF8&qid=1551203920&sr=1-57&keywords=-sunglass+-eye&refinements=p_98%3A10440597031%2Cp_n_feature_nineteen_browse-bin%3A11301357031","Next Page","https://www.amazon.in/s/ref=sr_pg_2?rh=n%3A1571271031%2Cn%3A%211571272031%2Cn%3A1953602031%2Ck%3A-sunglass+-eye%2Cp_98%3A10440597031%2Cp_n_feature_nineteen_browse-bin%3A11301357031&page=2&bbn=1953602031&keywords=-sunglass+-eye&ie=UTF8&qid=1551203916&lo=apparel","null","3.9 out of 5 stars","Bras","null","","","","",""
"1551203692-15615","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Watches","https://www.amazon.in/Women-Watches/b/ref=sd_allcat_sbc_wfashion_watches?ie=UTF8&node=2563505031","Analog Green Dial Women's Watch-NK6078SM01","https://www.amazon.in/Fastrack-Analog-Green-Womens-Watch-NK6078SM01/dp/B00RCY9AHG/ref=sr_1_54?s=watches&ie=UTF8&qid=1551203489&sr=1-54","Next Page","https://www.amazon.in/s/ref=lp_2563505031_pg_2?rh=n%3A1350387031%2Cn%3A%211350388031%2Cn%3A2563505031&page=2&ie=UTF8&qid=1551203482","null","4.1 out of 5 stars","null","null","","","","",""
"1551203597-15309","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Watches","https://www.amazon.in/Women-Watches/b/ref=sd_allcat_sbc_wfashion_watches?ie=UTF8&node=2563505031","Enchant Analog Black Dial Women's Watch - 2480SM02","https://www.amazon.in/ADAMO-Enchant-Analog-Womens-Watch-2480SM02/dp/B077G5SW6K/ref=sr_1_72?s=watches&ie=UTF8&qid=1551203489&sr=1-72","Next Page","https://www.amazon.in/s/ref=lp_2563505031_pg_2?rh=n%3A1350387031%2Cn%3A%211350388031%2Cn%3A2563505031&page=2&ie=UTF8&qid=1551203482","null","3.5 out of 5 stars","null","null","","","","",""
"1551199909-5995","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Fashion Sandals","https://www.amazon.in/Fashion-Sandals-Women/b/ref=sd_allcat_sbc_wfashion_sandals?ie=UTF8&node=1983633031","Women's Black Rubber Wedges","https://www.amazon.in/Zachho-Womens-Rubber-Wedges-Sandal/dp/B07N2Q5HCV/ref=sr_1_72?s=shoes&ie=UTF8&qid=1551199648&sr=1-72","Next Page","https://www.amazon.in/s/ref=lp_1983633031_pg_2?rh=n%3A1571283031%2Cn%3A%211571284031%2Cn%3A1983396031%2Cn%3A1983578031%2Cn%3A1983633031&page=2&ie=UTF8&qid=1551199628","null","3.2 out of 5 stars","Flip-Flops & Slippers","null","","","","",""
"1551196608-550","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","The Designer Boutique","https://www.amazon.in/b/ref=sd_allcat_sbc_wfashion_designerstore?ie=UTF8&node=6172354031","Women's White Casual Shoes","https://www.amazon.in/SCENTRA-Womens-White-Casual-Shoes/dp/B07J59MYGX/ref=sr_1_73?s=apparel&ie=UTF8&qid=1551196332&sr=1-73","Next Page","https://www.amazon.in/s/ref=lp_6172354031_pg_2?rh=n%3A6648217031%2Cn%3A%216648222031%2Cn%3A%216648224031%2Cn%3A6172354031&page=2&ie=UTF8&qid=1551196298","null","null","Casual Shoes","null","","","","",""
"1551204069-16877","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Top Brands","https://www.amazon.in/s/ref=sd_allcat_sbc_wfashion_topbrands?_encoding=UTF8&bbn=1953602031&lo=apparel&rh=i%3Aapparel%2Cn%3A1571271031%2Cn%3A%211571272031%2Cn%3A1953602031%2Ck%3A-sunglass%20-eye%2Cp_98%3A10440597031%2Cp_n_feature_nineteen_browse-bin%3A11301357031","Women's A-Line Maxi Dress","https://www.amazon.in/MsFQ-Womens-Line-Dress-FDRF501215-red-S/dp/B07CVJ9T7R/ref=sr_1_45?s=apparel&rps=1&ie=UTF8&qid=1551203916&sr=1-45&keywords=-sunglass+-eye&refinements=p_98%3A10440597031%2Cp_n_feature_nineteen_browse-bin%3A11301357031","","","null","4.3 out of 5 stars","Dresses & Jumpsuits","null","","","","",""
"1551202676-12515","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Gold & Diamond Jewellery","https://www.amazon.in/Precious-Jewellery/b/ref=sd_allcat_sbc_wfashion_jewelry?ie=UTF8&node=5210069031","10 gm, 23.5k (985), Vedhani","https://www.amazon.in/P-N-Gadgil-Jewellers-10-23-5k-Vedhani/dp/B0119PNRUE/ref=lp_5210069031_1_40?s=jewelry&ie=UTF8&qid=1551202416&sr=1-40","","","null","null","null","null","","","","",""
"1551204751-19132","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Western Wear","https://www.amazon.in/womens-western-wear/b/ref=sd_allcat_sbc_wfashion_western?ie=UTF8&node=11400137031","Women Blue Striped Top","https://www.amazon.in/STYLE-QUOTIENT-Women-Striped-Top-M-Blue/dp/B07KSY5Z1X/ref=lp_11400137031_1_12?s=apparel&ie=UTF8&qid=1551204517&sr=1-12","","","null","4.4 out of 5 stars","Tops, T-Shirts & Shirts","null","","","","",""
"1551203577-15227","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Watches","https://www.amazon.in/Women-Watches/b/ref=sd_allcat_sbc_wfashion_watches?ie=UTF8&node=2563505031","Analog White Dial Women's Watch -NK8063YM05","https://www.amazon.in/Sonata-Analog-White-Womens-Watch-NK8063YM05/dp/B00CL525YG/ref=sr_1_77?s=watches&ie=UTF8&qid=1551203489&sr=1-77","Next Page","https://www.amazon.in/s/ref=lp_2563505031_pg_2?rh=n%3A1350387031%2Cn%3A%211350388031%2Cn%3A2563505031&page=2&ie=UTF8&qid=1551203482","null","4.0 out of 5 stars","null","null","","","","",""
"1551199880-5898","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Fashion Sandals","https://www.amazon.in/Fashion-Sandals-Women/b/ref=sd_allcat_sbc_wfashion_sandals?ie=UTF8&node=1983633031","Women's Diamond Toe Ring Black Fashion Sandals","https://www.amazon.in/BATA-Diamond-Fashion-Sandals-6-6716981/dp/B074F37D2J/ref=sr_1_80?s=shoes&ie=UTF8&qid=1551199648&sr=1-80","Next Page","https://www.amazon.in/s/ref=lp_1983633031_pg_2?rh=n%3A1571283031%2Cn%3A%211571284031%2Cn%3A1983396031%2Cn%3A1983578031%2Cn%3A1983633031&page=2&ie=UTF8&qid=1551199628","null","3.9 out of 5 stars","Fashion Sandals","null","","","","",""
"1551204236-17420","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Lingerie & Nightwear","https://www.amazon.in/b/ref=sd_allcat_sbc_wfashion_lingerie?ie=UTF8&node=11400136031","[Sponsored] Bra and Panty Set: Lace Underwired Bra with Sexy lace Panty in Beige","https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_browse_apparel_sr_pg2_2?ie=UTF8&adId=A005321336BYDSA2B2W7X&url=https%3A%2F%2Fwww.amazon.in%2FClovia-Womens-Plain-Lingerie-BP0153C2432D_Beige_32%2Fdp%2FB07KKL1DS1%2Fref%3Dsr_1_98_sspa%3Fs%3Dapparel%26ie%3DUTF8%26qid%3D1551204225%26sr%3D1-98-spons%26psc%3D1&qualifier=1551204225&id=1068668823275169&widgetName=sp_btf_browse","Next Page","https://www.amazon.in/s/ref=lp_11400136031_pg_2?rh=n%3A1571271031%2Cn%3A%211571272031%2Cn%3A1953602031%2Cn%3A11400136031&page=2&ie=UTF8&qid=1551204218","null","null","Lingerie Sets","null","","","","",""
"1551197000-1611","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","The Designer Boutique","https://www.amazon.in/b/ref=sd_allcat_sbc_wfashion_designerstore?ie=UTF8&node=6172354031","Women's Cover Ups","https://www.amazon.in/Nidhi-Munim-NM-JB-2009_Black_Large/dp/B019ZGVK6C/ref=lp_6172354031_1_14?s=apparel&ie=UTF8&qid=1551196298&sr=1-14","","","null","null","Beach Coverups, Kaftans & Sarongs","null","","","","",""
"1551199944-6090","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Fashion Sandals","https://www.amazon.in/Fashion-Sandals-Women/b/ref=sd_allcat_sbc_wfashion_sandals?ie=UTF8&node=1983633031","LS-7017, Cream Doctor Sole Orthopedic Sandals for Women","https://www.amazon.in/Shades-LS-7017-Doctor-Orthopedic-Sandals/dp/B075TC715N/ref=sr_1_64?s=shoes&ie=UTF8&qid=1551199648&sr=1-64","Next Page","https://www.amazon.in/s/ref=lp_1983633031_pg_2?rh=n%3A1571283031%2Cn%3A%211571284031%2Cn%3A1983396031%2Cn%3A1983578031%2Cn%3A1983633031&page=2&ie=UTF8&qid=1551199628","null","3.7 out of 5 stars","Fashion Sandals","null","","","","",""
"1551202967-13362","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Handbags & Clutches","https://www.amazon.in/Handbags-Clutches/b/ref=sd_allcat_sbc_wfashion_handbags?ie=UTF8&node=1983338031","TUFO Women's Sling Bag (Ochre)","https://www.amazon.in/Lavie-TUFO-Womens-Sling-Ochre/dp/B07KMN3DVQ/ref=sr_1_67?s=shoes&ie=UTF8&qid=1551202840&sr=1-67","Next Page","https://www.amazon.in/s/ref=lp_1983338031_pg_2?rh=n%3A1571283031%2Cn%3A%211571284031%2Cn%3A1983338031&page=2&ie=UTF8&qid=1551202828","null","null","null","null","","","","",""
"1551200382-7253","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Shoes","https://www.amazon.in/Women-Shoes/b/ref=sd_allcat_sbc_wfashion_shoes?ie=UTF8&node=1983578031","Women's Sneakers","https://www.amazon.in/Elise-Womens-Moccasins-5-India-NVS-464/dp/B07N26MLN1/ref=sr_1_78?s=shoes&ie=UTF8&qid=1551200285&sr=1-78","Next Page","https://www.amazon.in/s/ref=lp_1983578031_pg_2?rh=n%3A1571283031%2Cn%3A%211571284031%2Cn%3A1983396031%2Cn%3A1983578031&page=2&ie=UTF8&qid=1551200277","null","null","Casual Shoes","null","","","","",""
"1551202894-13139","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Handbags & Clutches","https://www.amazon.in/Handbags-Clutches/b/ref=sd_allcat_sbc_wfashion_handbags?ie=UTF8&node=1983338031","Women's Sling Bag (Brown)","https://www.amazon.in/Van-Heusen-Woman-Womens-Sling/dp/B07L5RH62J/ref=sr_1_85?s=shoes&ie=UTF8&qid=1551202840&sr=1-85","Next Page","https://www.amazon.in/s/ref=lp_1983338031_pg_2?rh=n%3A1571283031%2Cn%3A%211571284031%2Cn%3A1983338031&page=2&ie=UTF8&qid=1551202828","null","null","null","null","","","","",""
"1551199498-5156","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Ballerinas","https://www.amazon.in/Ballet-Flats/b/ref=sd_allcat_sbc_wfashion_ballerina?ie=UTF8&node=1983627031","Women's Ballet Flats","https://www.amazon.in/Footin-Womens-Pink-Ballet-Flats/dp/B06X8YFY31/ref=lp_1983627031_1_12?s=shoes&ie=UTF8&qid=1551197081&sr=1-12","","","null","3.4 out of 5 stars","Ballet Flats","null","","","","",""
"1551200512-7566","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Shoes","https://www.amazon.in/Women-Shoes/b/ref=sd_allcat_sbc_wfashion_shoes?ie=UTF8&node=1983578031","Women SL-123 Sports Shoes","https://www.amazon.in/Sparx-Women-SL-123-Sports-Shoes/dp/B07KF83WH1/ref=sr_1_57?s=shoes&ie=UTF8&qid=1551200285&sr=1-57","Next Page","https://www.amazon.in/s/ref=lp_1983578031_pg_2?rh=n%3A1571283031%2Cn%3A%211571284031%2Cn%3A1983396031%2Cn%3A1983578031&page=2&ie=UTF8&qid=1551200277","null","3.8 out of 5 stars","Sports & Outdoor Shoes","null","","","","",""
"1551197004-1625","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","The Designer Boutique","https://www.amazon.in/b/ref=sd_allcat_sbc_wfashion_designerstore?ie=UTF8&node=6172354031","Women's Rayon Blue Kaftan Top","https://www.amazon.in/Taurus-Womens-Regular-Fit-FTP-1790-BLUE-M_Blue_Medium/dp/B076VZZMCY/ref=lp_6172354031_1_13?s=apparel&ie=UTF8&qid=1551196298&sr=1-13","","","null","5.0 out of 5 stars","Tops, T-Shirts & Shirts","null","","","","",""
"1551200795-8243","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Shoes","https://www.amazon.in/Women-Shoes/b/ref=sd_allcat_sbc_wfashion_shoes?ie=UTF8&node=1983578031","Women's Slippers","https://www.amazon.in/United-Colors-Benetton-Slippers-7-19P8CFFPL310I/dp/B07L65P1SW/ref=lp_1983578031_1_10?s=shoes&ie=UTF8&qid=1551200277&sr=1-10","","","null","null","Fashion Slippers","null","","","","",""
"1551199626-5391","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Ballerinas","https://www.amazon.in/Ballet-Flats/b/ref=sd_allcat_sbc_wfashion_ballerina?ie=UTF8&node=1983627031","Women's Ballet Flats","https://www.amazon.in/crocs-Womens-Kelli-Ballet-203954-410/dp/B07H9LSM5G/ref=lp_1983627031_1_4?s=shoes&ie=UTF8&qid=1551197081&sr=1-4","","","null","2.9 out of 5 stars","Ballet Flats","null","","","","",""
"1551200516-7583","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Shoes","https://www.amazon.in/Women-Shoes/b/ref=sd_allcat_sbc_wfashion_shoes?ie=UTF8&node=1983578031","Women's Fresh Foam 1080V9 Running Shoes","https://www.amazon.in/new-balance-Running-Shoes-5-W1080WB9/dp/B07BL32BDM/ref=sr_1_56?s=shoes&ie=UTF8&qid=1551200285&sr=1-56","Next Page","https://www.amazon.in/s/ref=lp_1983578031_pg_2?rh=n%3A1571283031%2Cn%3A%211571284031%2Cn%3A1983396031%2Cn%3A1983578031&page=2&ie=UTF8&qid=1551200277","null","null","Sports & Outdoor Shoes","null","","","","",""
"1551196912-1376","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","The Designer Boutique","https://www.amazon.in/b/ref=sd_allcat_sbc_wfashion_designerstore?ie=UTF8&node=6172354031","SHAZE Rhodium Plated Fringe Danglers Earrings For Womens |Earrings For Women|Earrings For Women Stylish","https://www.amazon.in/Rhodium-Plated-Danglers-Earrings-Stylish/dp/B06X9X1XJW/ref=lp_6172354031_1_25?s=apparel&ie=UTF8&qid=1551196298&sr=1-25","","","null","null","null","null","","","","",""
"1551200906-8600","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Sunglasses","https://www.amazon.in/Sunglasses/b/ref=sd_allcat_sbc_wfashion_sunglasses?ie=UTF8&node=1968401031","Unisex Sports Sunglass (Black,Medium)","https://www.amazon.in/Superman-Sports-Sunglass-SM-090-C1/dp/B01MV8Q48Y/ref=sr_1_79?s=apparel&ie=UTF8&qid=1551200825&sr=1-79","Next Page","https://www.amazon.in/s/ref=lp_1968401031_pg_2?rh=n%3A1571271031%2Cn%3A%211571272031%2Cn%3A1953602031%2Cn%3A1968397031%2Cn%3A1968401031&page=2&ie=UTF8&qid=1551200820","null","4.5 out of 5 stars","Sunglasses","null","","","","",""
"1551200439-7401","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Shoes","https://www.amazon.in/Women-Shoes/b/ref=sd_allcat_sbc_wfashion_shoes?ie=UTF8&node=1983578031","Women's Diamonte_1 Fashion Sandals","https://www.amazon.in/BATA-Womens-Diamonte_1-Fashion-Sandals/dp/B01MUCC11X/ref=sr_1_68?s=shoes&ie=UTF8&qid=1551200285&sr=1-68","Next Page","https://www.amazon.in/s/ref=lp_1983578031_pg_2?rh=n%3A1571283031%2Cn%3A%211571284031%2Cn%3A1983396031%2Cn%3A1983578031&page=2&ie=UTF8&qid=1551200277","null","4.1 out of 5 stars","Fashion Sandals","null","","","","",""
"1551201518-10018","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Fashion & Silver Jewellery","https://www.amazon.in/Fashion-Jewellery/b/ref=sd_allcat_sbc_wfashion_fashionjwl?ie=UTF8&node=5210079031","Asmitta Enchanting Red & Green Kundan Gold Plated Opera Style Necklace Set for Women","https://www.amazon.in/Asmitta-Enchanting-Kundan-Plated-Necklace/dp/B078YQKYLT/ref=sr_1_76?s=jewelry&ie=UTF8&qid=1551201219&sr=1-76","Next Page","https://www.amazon.in/s/ref=lp_5210079031_pg_2?rh=n%3A1951048031%2Cn%3A%212152573031%2Cn%3A%212152575031%2Cn%3A5210079031&page=2&ie=UTF8&qid=1551201202","null","4.0 out of 5 stars","null","null","","","","",""
"1551200548-7640","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Shoes","https://www.amazon.in/Women-Shoes/b/ref=sd_allcat_sbc_wfashion_shoes?ie=UTF8&node=1983578031","Women's Slip-On Sneakers","https://www.amazon.in/Elise-Womens-Black-Red-Moccasins-5-NVS-463/dp/B07N22QPGC/ref=sr_1_52?s=shoes&ie=UTF8&qid=1551200285&sr=1-52","Next Page","https://www.amazon.in/s/ref=lp_1983578031_pg_2?rh=n%3A1571283031%2Cn%3A%211571284031%2Cn%3A1983396031%2Cn%3A1983578031&page=2&ie=UTF8&qid=1551200277","null","null","Casual Shoes","null","","","","",""
"1551203889-16253","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Watches","https://www.amazon.in/Women-Watches/b/ref=sd_allcat_sbc_wfashion_watches?ie=UTF8&node=2563505031","Analog Mother of Pearl Dial Women Watch - ES2860","https://www.amazon.in/Fossil-Analog-Mother-Pearl-Women/dp/B004JLMIS8/ref=lp_2563505031_1_8?s=watches&ie=UTF8&qid=1551203482&sr=1-8","","","null","4.3 out of 5 stars","null","null","","","","",""
"1551204762-19162","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Western Wear","https://www.amazon.in/womens-western-wear/b/ref=sd_allcat_sbc_wfashion_western?ie=UTF8&node=11400137031","Crepe Casual Tops for Women","https://www.amazon.in/Stylistico-Crepe-Casual-Women-Medium/dp/B07M6ZP7PG/ref=lp_11400137031_1_8?s=apparel&ie=UTF8&qid=1551204517&sr=1-8","","","null","2.6 out of 5 stars","Tops, T-Shirts & Shirts","null","","","","",""
"1551196538-339","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","The Designer Boutique","https://www.amazon.in/b/ref=sd_allcat_sbc_wfashion_designerstore?ie=UTF8&node=6172354031","Shaze Glittery Serpent Stylish Party Fashion Ring for Women/Girls Rings for Women Stylish | Ring for Girlfriend","https://www.amazon.in/Glittery-Serpent-Stylish-Fashion-Girlfriend/dp/B0778G53QC/ref=sr_1_92?s=apparel&ie=UTF8&qid=1551196332&sr=1-92","Next Page","https://www.amazon.in/s/ref=lp_6172354031_pg_2?rh=n%3A6648217031%2Cn%3A%216648222031%2Cn%3A%216648224031%2Cn%3A6172354031&page=2&ie=UTF8&qid=1551196298","null","null","null","null","","","","",""
"1551203695-15623","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Watches","https://www.amazon.in/Women-Watches/b/ref=sd_allcat_sbc_wfashion_watches?ie=UTF8&node=2563505031","Analog White Dial Women's Watch -NK2536BM02","https://www.amazon.in/Titan-Analog-White-Womens-Watch-NK2536BM02/dp/B01G76BS5G/ref=sr_1_53?s=watches&ie=UTF8&qid=1551203489&sr=1-53","Next Page","https://www.amazon.in/s/ref=lp_2563505031_pg_2?rh=n%3A1350387031%2Cn%3A%211350388031%2Cn%3A2563505031&page=2&ie=UTF8&qid=1551203482","null","4.3 out of 5 stars","null","null","","","","",""
"1551203287-14312","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Handbags & Clutches","https://www.amazon.in/Handbags-Clutches/b/ref=sd_allcat_sbc_wfashion_handbags?ie=UTF8&node=1983338031","Women's Handbag (Green)","https://www.amazon.in/Van-Heusen-Woman-Womens-Handbag/dp/B07L5RH62R/ref=lp_1983338031_1_32?s=shoes&ie=UTF8&qid=1551202828&sr=1-32","","","null","null","null","null","","","","",""
"1551203887-16252","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Watches","https://www.amazon.in/Women-Watches/b/ref=sd_allcat_sbc_wfashion_watches?ie=UTF8&node=2563505031","Analog Blue Dial Women's Watch -NJ8989PP04C","https://www.amazon.in/Sonata-Analog-Blue-Womens-Watch-NJ8989PP04C/dp/B00KCOPWY8/ref=lp_2563505031_1_9?s=watches&ie=UTF8&qid=1551203482&sr=1-9","","","null","4.1 out of 5 stars","null","null","","","","",""
"1551204766-19192","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Western Wear","https://www.amazon.in/womens-western-wear/b/ref=sd_allcat_sbc_wfashion_western?ie=UTF8&node=11400137031","Women's Regular Fit Cotton Pant","https://www.amazon.in/Jaipur-Kurti-Womens-Pyjama-JKPAT0014_Grey_Large/dp/B07954QPH5/ref=lp_11400137031_1_7?s=apparel&ie=UTF8&qid=1551204517&sr=1-7","","","null","3.0 out of 5 stars","Trousers","null","","","","",""
"1551203784-15908","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Watches","https://www.amazon.in/Women-Watches/b/ref=sd_allcat_sbc_wfashion_watches?ie=UTF8&node=2563505031","Swisstyle Analogue White Black Pink Dial Women's Combo Of 3 Watch - Ss-3Cmb-01","https://www.amazon.in/Swisstyle-Analogue-White-Black-Womens/dp/B078BCM75J/ref=lp_2563505031_1_36?s=watches&ie=UTF8&qid=1551203482&sr=1-36","","","null","3.6 out of 5 stars","null","null","","","","",""
"1551201150-9308","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Sunglasses","https://www.amazon.in/Sunglasses/b/ref=sd_allcat_sbc_wfashion_sunglasses?ie=UTF8&node=1968401031","Nightdrive Driving Easy Day and Night HD Vision Anti-Glare Polarized Black Women's Sunglasses (Yellow)","https://www.amazon.in/Nightdrive-Driving-Anti-Glare-Polarized-Sunglasses/dp/B078KCQWRF/ref=lp_1968401031_1_13?s=apparel&ie=UTF8&qid=1551200820&sr=1-13","","","null","3.5 out of 5 stars","Sunglasses","null","","","","",""
"1551203989-16589","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Top Brands","https://www.amazon.in/s/ref=sd_allcat_sbc_wfashion_topbrands?_encoding=UTF8&bbn=1953602031&lo=apparel&rh=i%3Aapparel%2Cn%3A1571271031%2Cn%3A%211571272031%2Cn%3A1953602031%2Ck%3A-sunglass%20-eye%2Cp_98%3A10440597031%2Cp_n_feature_nineteen_browse-bin%3A11301357031","US Polo Women's Band Collar T-Shirt","https://www.amazon.in/US-Polo-Womens-T-Shirt-UWTS0545_Navy_Medium/dp/B01C98XYGW/ref=sr_1_75?s=apparel&rps=1&ie=UTF8&qid=1551203920&sr=1-75&keywords=-sunglass+-eye&refinements=p_98%3A10440597031%2Cp_n_feature_nineteen_browse-bin%3A11301357031","Next Page","https://www.amazon.in/s/ref=sr_pg_2?rh=n%3A1571271031%2Cn%3A%211571272031%2Cn%3A1953602031%2Ck%3A-sunglass+-eye%2Cp_98%3A10440597031%2Cp_n_feature_nineteen_browse-bin%3A11301357031&page=2&bbn=1953602031&keywords=-sunglass+-eye&ie=UTF8&qid=1551203916&lo=apparel","null","3.4 out of 5 stars","Tops, T-Shirts & Shirts","null","","","","",""
"1551204550-18451","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Western Wear","https://www.amazon.in/womens-western-wear/b/ref=sd_allcat_sbc_wfashion_western?ie=UTF8&node=11400137031","Women's Crop Top","https://www.amazon.in/Miss-Chase-Womens-Crop-MCPF13TP01-15_Black_S/dp/B01J58LQZK/ref=sr_1_90?s=apparel&ie=UTF8&qid=1551204522&sr=1-90","Next Page","https://www.amazon.in/s/ref=lp_11400137031_pg_2?rh=n%3A1571271031%2Cn%3A%211571272031%2Cn%3A1953602031%2Cn%3A11400137031&page=2&ie=UTF8&qid=1551204517","null","4.2 out of 5 stars","Tops, T-Shirts & Shirts","null","","","","",""
"1551204672-18889","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Western Wear","https://www.amazon.in/womens-western-wear/b/ref=sd_allcat_sbc_wfashion_western?ie=UTF8&node=11400137031","Women's Cotton Checkered Shirt","https://www.amazon.in/DAMEN-MODE-Women-White-Medium/dp/B07BL65R1Q/ref=lp_11400137031_1_41?s=apparel&ie=UTF8&qid=1551204517&sr=1-41","","","null","3.7 out of 5 stars","Tops, T-Shirts & Shirts","null","","","","",""
"1551204201-17314","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Top Brands","https://www.amazon.in/s/ref=sd_allcat_sbc_wfashion_topbrands?_encoding=UTF8&bbn=1953602031&lo=apparel&rh=i%3Aapparel%2Cn%3A1571271031%2Cn%3A%211571272031%2Cn%3A1953602031%2Ck%3A-sunglass%20-eye%2Cp_98%3A10440597031%2Cp_n_feature_nineteen_browse-bin%3A11301357031","Women's Cotton Racerback Tank Top","https://www.amazon.in/Jockey-Womens-Cotton-Tank-1467-0110-BLACK-M/dp/B014CLL42U/ref=sr_1_9?s=apparel&rps=1&ie=UTF8&qid=1551203916&sr=1-9&keywords=-sunglass+-eye&refinements=p_98%3A10440597031%2Cp_n_feature_nineteen_browse-bin%3A11301357031","","","null","4.3 out of 5 stars","Camisoles","null","","","","",""
"1551196546-353","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","The Designer Boutique","https://www.amazon.in/b/ref=sd_allcat_sbc_wfashion_designerstore?ie=UTF8&node=6172354031","VANILLA PATCHED DRESS , Material- Heavy Georgette, Color- Black & White.","https://www.amazon.in/VANILLA-PATCHED-Material-Georgette-Color/dp/B07B3XV8SK/ref=sr_1_88?s=apparel&ie=UTF8&qid=1551196332&sr=1-88","Next Page","https://www.amazon.in/s/ref=lp_6172354031_pg_2?rh=n%3A6648217031%2Cn%3A%216648222031%2Cn%3A%216648224031%2Cn%3A6172354031&page=2&ie=UTF8&qid=1551196298","null","null","null","null","","","","",""
